Year,CLIENT_ID,NAME,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIP,COUNTRY,CREATED_DATE,ACTIVE
,32625,John Brand,10721 S Hoyne,,Chicago,IL,60643,United States,10/13/2016,Y
2016,32645,"Schwartz, Michael",2042 W Belmont,,Chicago,IL,60618,United States,10/13/2016,Y
2016,32649,"Kriendler, Greg",1939 W Wabansia,,Chicago,IL,60622,United States,10/13/2016,Y
,32630,Ray Reiss,2144 N Leavitt,,Chicago,IL,60647,United States,10/13/2016,Y
2016,32646,"Reiss, Ray",2144 N Leavitt,,Chicago,IL,60647,United States,10/13/2016,Y
2016,32640,"Brand, John",10721 S Hoyne,,Chicago,IL,60643,United States,10/13/2016,Y
2016,32622,AllianceBernstein,1345 Avenue of the Americas,,New York,NY,10105,United States,10/13/2016,Y
,32542,Doug Bartow,4945 N Seeley,,Chicago,IL,60625,United States,10/10/2016,Y
,32633,Greg Kriendler,1939 W Wabansia,,Chicago,IL,60622,United States,10/13/2016,Y
2016,32647,"Mulkerrins, Stephen",6806 W Ardmore,,Chicago,IL,60631,United States,10/13/2016,Y
,32635,Sean Geoghegan,659 W Roscoe,,Chicago,IL,60657,United States,10/13/2016,Y
2016,32650,"Abrams, Ron",1800 W Berenice,#100,Chicago,IL,60613,United States,10/13/2016,Y
,32541,Jones Sign Company,1711 Scheuring Rd,,De Pere,WI,54115,United States,10/10/2016,Y
2016,32621,"Vermilion Development, Inc.",401 N. Franklin Street,Suite 4 South,Chicago,IL,60654,United States,10/13/2016,Y
2016,32655,"Winter, Sean",3253 N Kedzie,,Chicago,IL,60618,United States,10/13/2016,Y
,32632,Dan McCarron,225 W Washington,,Chicago,IL,60606,United States,10/13/2016,Y
2016,32644,"Benedetto, Tony",811 W Belden,Apartment 705,Chicago,IL,60614,United States,10/13/2016,Y
2016,32648,"McCarron, Dan",225 W Washington,,Chicago,IL,60606,United States,10/13/2016,Y
,32638,Rob Rugai,1108 W Webster,,Chicago,IL,60614,United States,10/13/2016,Y
,32631,Stephen Mulkerrins,6806 W Ardmore,,Chicago,IL,60631,United States,10/13/2016,Y
,32628,Tony Benedetto,811 W Belden,Apartment 705,Chicago,IL,60614,United States,10/13/2016,Y
,32624,Joe Wicklander,1546 N Orleans,Apartment 705,Chicago,IL,60610,United States,10/13/2016,Y
2016,32654,"Rugai, Rob",1108 W Webster,,Chicago,IL,60614,United States,10/13/2016,Y
2016,32641,"Wicklander, Joe",1546 N Orleans,Apartment 705,Chicago,IL,60610,United States,10/13/2016,Y
2016,32663,Montparnasse 56 Chicago LLC,875 N Michigan,#3412,Chicago,IL,60611,United States,10/14/2016,Y
2016,13608,Peppercorn Capital,"One North Wacker Dr., Ste. 4125",,Chicago,Il,60606,United States,,Y
2016,32683,"Thor Realty, LLC",25 West 39th Street,,New York City,NY,10018,United States,10/14/2016,Y
2016,32686,Park West,2335 N. Orchard Street,,Chicago,IL,60614,United States,10/14/2016,Y
2016,28341,"Collateral Trustee, Inc",1030 N Clark Street,Suite 300,Chicago,IL,60610,United States,12/29/2015,Y
2016,32661,"LNR Partners, LLC",1601 Washington Ave.,Ste 600,Miiami Beach,FL,33139,United States,10/14/2016,Y
2016,32662,Insight Solutions Inc,7225 Renner Rd.,Ste 200,Shawnee,KS,66217,United States,10/14/2016,Y
2016,32685,Caroline McBride,1764 N. Wilmot Avenue,,Chicago,IL,60647,United States,10/14/2016,Y
2016,32684,Equity Commonwealth,Two North Riverside Plaza,Suite 2100,Chicago,IL,60606,United States,10/14/2016,Y
2016,32682,"Ittelson, Mary",1930 N. Mohawk Street,,Chicago,IL,60614,United States,10/14/2016,Y
2016,32681,"Gordon, Marc and Pamela",2136 N. Magnolia Street,,Chicago,IL,60614,United States,10/14/2016,Y
2016,32703,"Quinlan, Michael",1259 W Foster,Apt 1,Chicago,IL,60640,United States,10/17/2016,Y
2016,32701,"Dropkin, Eric",1413 N Oakley Blvd,,Chcago,IL,60622,United States,10/17/2016,Y
2016,32702,Iron Heritage LLC,4149 N Maplewood Ave,,Chicago,IL,60618,United States,10/17/2016,Y
,32704,Joseph DiDomizio,1 Meadowlands Plaza,,East Rutherford,NJ,07109,United States,10/17/2016,Y
2016,32722,Biomat USA,2410 Lillyvale Avenue,,Los Angeles,CA,90032,United States,10/18/2016,Y
2016,32741,Presence Health,200 South Wacker Drive,,CHICAGO,IL,60606,United States,10/18/2016,Y
2016,32721,"Anexis Development, LLC",500 N. Lake Shore Drive,Suite 2207,Chicago,IL,60611,United States,10/18/2016,Y
,32623,Joe Wicklander,1546 N Orleans,Apartment 705,Chicago,IL,60610,United States,10/13/2016,Y
2016,19482,"Pace Property Group, LLC",Attn: George Hanus c/o National Shopping Plazas,"200 W. Madison, Suite 4200",Chicago,IL,60606,United States,08/20/2013,Y
2016,32723,320 Oakdale Condominium Association,320 W. Oakdale Avenue,,Chicago,IL,60657,United States,10/18/2016,Y
2016,32763,"JAEGER ELECTRIC, INC. C/O JAMES JAEGER",4005 N. WOLCOTT STREET,,CHICAGO,IL,60613,United States,10/19/2016,Y
2016,32764,"PANDIX GROUP, LLC C/O ROB DIXON",1641 W. CHICAGO AVE,,CHICAGO,IL,60622,United States,10/19/2016,Y
2016,24508,MCZ Development,1636 N. Bosworth Avenue,Suite C-1,Chicago,IL,60642,United States,01/14/2015,Y
2016,32761,"JOSEPH CALDWELL, JR.",6501 S. MARTIN LUTHER KING DR,,CHICAGO,IL,60637,United States,10/19/2016,Y
2016,24632,JEFFREY MICHAEL C/O HORIZON REALTY GROUP,1946 W. LAWRENCE,,CHICAGO,IL,60640,United States,01/20/2015,Y
2016,26826,Faiz Khan,1256 N. Wood Street,,Chicago,IL,60622,United States,07/20/2015,Y
2016,32762,LAGUNITAS BREWING COMPANY,1843 S. WASHTENAW,,CHICAGO,IL,60608,United States,10/19/2016,Y
2016,32765,"PEERLESS DEVELOPMENT, LLC C/O MICHAEL CORDARO","501 N. CLINTON, #3402",,CHICAGO,IL,60654,United States,10/19/2016,Y
2016,32804,MR CLARK 3473 OPERATING LLC C/O,1946 W LAWRENCE AVE,,CHICAGO,IL,60640,United States,10/20/2016,Y
2016,32807,PEERLESS REAL ESTATE INVESTMENTS MANAGER LLC C/O MATT WILBUR,1 MID-AMERICA PLAZA,SUITE 200,OAK BROOK TERRACE,IL,60181,United States,10/20/2016,Y
2016,32783,1211 W WEBSTER LLC C/O THAD WONG,618 W. FULTON,,CHICAGO,IL,60661,United States,10/20/2016,Y
2016,32781,LAND EQUITIES LLC C/O GENE BERNSHTAM,1667 N. WESTERN AVE,,CHICAGO,IL,60647,United States,10/20/2016,Y
2016,32805,RENEE MEDERNA,1468 W OHIO STREET,,CHICAGO,IL,60642,United States,10/20/2016,Y
2016,32803,"The D.A.S. Group, LLC",680 N. Lake Shore Drive,Suite 1425,Chicago,IL,60611,United States,10/20/2016,Y
2016,27680,GW PROPERTY GROUP C/O MITCH GOLTZ,2211 N. ELSTON AVE,SUITE 304,Chicago,IL,60614,United States,10/20/2015,Y
2016,32821,General Motors LLC,300 Renaissance Center,,Detroit,MI,48265,United States,10/20/2016,Y
2016,32782,2557-59 MARSHFIELD LLC C/O DAN O'LEARY,1700 S PROSPECT,,PARK RIDGE,IL,60068,United States,10/20/2016,Y
2016,32809,SENAN NUGENT,2416 W TAYLOR ST,,CHICAGO,IL,60612,United States,10/20/2016,Y
2016,32806,Alessio & Son,936 Moen Avenue,,Rockdale,IL,60436,United States,10/20/2016,Y
2016,32801,THE BOWES TRUST C/O JOHN WILLIS,2325 N SOUTHPORT,,CHICAGO,IL,60614,United States,10/20/2016,Y
2016,32802,1200 ASHLAND LLC C/O ROBERT MOSKY,1200 N ASHLAND AVE,SUITE 400,CHICAGO,IL,60622,United States,10/20/2016,Y
2016,32811,LEADUK INC C/O PAUL DUKACH,1040 HOHLFELDER ROAD,,GLENCOE,IL,60022,United States,10/20/2016,Y
2016,32808,V833 JACKSON LLC C/O JOHN ABELL,833 W. JACKSON ST.,STE 610,CHICAGO,IL,60607,United States,10/20/2016,Y
2016,32810,"WENDELL RYAN PROPERTIES, LLC C/O SCOTT RYAN","1440 N CAMPBELL, APT 1",,CHICAGO,IL,60622,United States,10/20/2016,Y
2016,32861,Universal Boot Inc,681 Meloche Ave,,"Dorval, Quebec",FL,H9P 2S4,Canada,10/24/2016,Y
2016,32841,Foxtrot Ventures Inc,1019 W Lake St,,Chicago,IL,60607,United States,10/24/2016,Y
2016,32881,"Wendell, Todd",2235 W Shakespeare,,Chicago,IL,60647,United States,10/25/2016,Y
2016,32901,Greater Ravenswood Chamber of Commerce,1770 West Berteau Ave,Ste. 207,Chicago,IL,60613,United States,10/26/2016,Y
2016,32921,Campbell Street Asset Management,1406 W Fulton,Ste 2A,Chicago,IL,60607,United States,10/27/2016,Y
2016,32922,Seminary Properties & Management Ltd,P O Box 1041,,Evanston,IL,60204,United States,10/27/2016,Y
2016,32941,ARC Ladder Light LLC.,30W150 Briar Lane,,Naperville,IL,60563,United States,10/28/2016,Y
2016,32961,St. Mark United Methodist Church Housing Foundation Inc.,840 East 76th Street,,Chicago,IL,60619,United States,10/31/2016,Y
2016,17365,Crown Castle NG Networks (fka Next G Networks Inc),2000 Corporate Dr,,Canonsburg,PA,15317,United States,02/27/2013,Y
2016,14881,"Crown Castle USA, Inc.",2000 Corporate Drive,,Cannonsburg,PA,15317,United States,08/06/2012,Y
2016,32981,Delaware North Travel Hospitality Service,40 Fountain Plaza,,Buffalo,NY,14202,United States,11/01/2016,Y
2016,33001,"Pfizer, Inc.",235 East 42nd Street,,New York,NY,10017,United States,11/02/2016,Y
2016,33021,Pfizer Inc.,c/o 28 Liberty Ship Way,Suite 2815,Sausalito,CA,94965,United States,11/02/2016,Y
2016,12120,Gold Coast Tickets,908 W. Madison,,Chicago,IL,60607,United States,,Y
2016,33081,"Horizon Pharma USA, Inc.",150 Saunders Road,,Lake Forest,IL,60045,United States,11/08/2016,Y
2016,33082,Bradley Place Homeowners Association,2432 West Bradley Place,,Chicago,IL,60618,United States,11/08/2016,Y
2016,33061,Illinois Biotechnology Innovation Organization,150 S Wacker Dr,Ste 3125,Chicago,IL,60606,United States,11/08/2016,Y
,33041,Innovative Parking Solutions,1829 N Milwaukee ave,,Chicago,IL,60647,United States,11/05/2016,Y
2016,33101,Mount Sinai Hospital and Medical Center,1500 S. California Ave,,Chicago,IL,60608,United States,11/10/2016,Y
2016,21201,Rice Financial Products Company,"55 Broad St, 27 Flr",,New York,NY,10004,United States,01/22/2014,Y
2016,19328,Fred Eychaner,659 W. Wrightwood,,Chicago,IL,60614,United States,08/07/2013,Y
2016,33121,Cards Against Humanity,1917 N. Elston Ave.,,Chicago,IL,60642,United States,11/14/2016,Y
2016,33122,John Henderson,1540 W. Thomas,,Chicago,IL,60642,United States,11/14/2016,Y
2016,33141,Quadrum Global,407 Lincoln Rd,Suite 304,Miami Beach,FL,33139,United States,11/14/2016,Y
2016,33142,"Structured Development, LLC",211 N. Clinton,Suite 35,Chicago,IL,60661,United States,11/14/2016,Y
2016,33161,"Crossroads Ridge, LLC",1300 E. Woodfield Road,Suite 150,Schaumburg,IL,60173,United States,11/21/2016,Y
2016,33181,Ahold USA Inc & Subsidiaries,9933 Woods Drive,,Skokie,IL,60077,United States,11/23/2016,Y
2016,33201,30 East Elm Condominium Association,30 East Elm Street,,Chicago,IL,60611,United States,11/29/2016,Y
2016,33221,Apple Inc.,c/o Politicom Law LLP,"28 Liberty Ship Way, Suite 2815",Sausalito,CA,94965,United States,11/29/2016,Y
2016,33241,LaSalle Street Partners,230 West Monroe Street,Suite 1460,Chicago,IL,60606,United States,11/30/2016,Y
2016,33262,"Tria Sorelle Group, Inc.",3840 South Lowe Avenue,,Chicago,IL,60616,United States,11/30/2016,Y
2016,33261,Dan Domont,3322 North Kenmore,,Chicago,IL,60657-6793,United States,11/30/2016,Y
2016,33301,Matt Forte,P.O. Box 56535,,Chicago,IL,60656,United States,12/05/2016,Y
2016,33302,Dominic Murray,9812 South Maplewood,,Evergreen Park,IL,60805,United States,12/05/2016,Y
,33321,Salesforce,c/o Politicom Law LLP,"28 Liberty Ship Way, Suite 2815",Sausalito,CA,94965,United States,12/08/2016,Y
2016,33362,Global Security Nework,111 E Joliet St,,Schereville,IN,46375,United States,12/09/2016,Y
2016,33403,"WORP 601 WNA, LLC",200 W. Jackson Blvd,Suite 2850,Chicago,IL,60606,United States,12/09/2016,Y
2016,33401,Illinois Coin Laundry Association,804 Phillipa St.,,Chicago,IL,60521,United States,12/09/2016,Y
2016,33404,Michael Ezgur,1030 W. Chicago Ave.,Suite 314,Chicago,IL,60642,United States,12/09/2016,Y
2016,33381,"Autodesk, Inc.","2350 Kerner Blvd., Ste. 250",,San Rafael,CA,94901,United States,12/09/2016,Y
,33341,Autodesk,"2350 Kerner Blvd., Ste. 250",,San Rafael,CA,94901,United States,12/08/2016,Y
2016,33421,Illinois Coin Laundry Association,Suite 205,1s 660 Midwest Road,Oakbrook Terrace,IL,60181,United States,12/09/2016,Y
2016,33361,HOK,60 E Van Buren,14th Flr,Chicago,IL,60605,United States,12/09/2016,Y
2016,33441,Brandon Ackley,1540 W. Thomas,,Chicago,IL,60618,United States,12/12/2016,Y
,33461,"Fidelity Capital Markets, a division of National Financial Services LLC",200 Seaport Boulevard,Suite 630,Boston,MA,02110,United States,12/12/2016,Y
2016,33501,"IMAGINEdev, LLC",850 North Lake Shore Drive,,Chicago,IL,60611,United States,12/16/2016,Y
2017,13102,"JCDecaux Chicago, LLC",3 Park Ave. South,,New York,NY,10016,United States,,Y
,33521,SRO Operating Company LLC,725 West Grand Avenue,,Chicago,IL,60654,United States,12/19/2016,Y
2017,12854,"Cabrera Capital Markets, LLC","10 S. LaSalle, Ste. 1050",,Chicago,IL,60603,United States,,Y
2017,14141,Metron-Farnier,5665 Airport Blvd,,Boulder,CO,80301,United States,05/02/2012,Y
2017,28662,Ansaldo STS USA,2313 Iroquois Dr,,Glenview,IL,60026,United States,01/14/2016,Y
,33402,"WORP 601 WNA, LLC",200 W. Jackson Blvd,Suite 2850,Chicago,IL,60606,United States,12/09/2016,Y
2017,28641,"Uber Technologies, Inc.",1455 Market Street,4th Floor,San Francisco,CA,94103,United States,01/14/2016,Y
,33281,2037 N. McLean,2037 N. McLean,,Chicago,IL,60647,United States,12/05/2016,Y
,32301,City of Austin,301 W. 2nd Street,,Austin,TX,78701,United States,09/22/2016,Y
2017,12128,Talan & Ktsanes,223 W. Jackson  #512,,Chicago,IL,60606,United States,,Y
2017,25441,SRO Operating Company LLC,725 W Grand Ave,,Chicago,IL,60654,United States,04/16/2015,Y
2017,33541,Polara Enterprises,100 Maple Street,,Commerce,TX,75428,United States,12/19/2016,Y
,33581,"Cabrera Capital Markets, LLC",10 South LaSalle Street,Suite 1050,Chicago,IL,60603,United States,12/19/2016,Y
2017,27821,Aetna,333 W Wacker Dr,#2100,Chicago,IL,60606,United States,10/30/2015,Y
2017,12818,"Tri-Angle Fabrication & Body Co., Inc.",1344 W. 43rd St.,,Chicago,Il,60609,United States,,Y
2017,20791,Goldman & Grant,205 W. Randolph St.,Ste. 1100,Chicago,IL,60606,United States,01/02/2014,Y
2017,12636,"Macquarie Infrastructure and Real Assets, Inc",125 W 55th St.,,New York,NY,10019,United States,,Y
2017,23081,American Petroleum Institute,1220 L Street NW,,Washington,DC,20005,United States,07/28/2014,Y
2017,16263,Electrical Contractors' Association of City of Chicago,5 Westbrook Corp. Ctr. #940,,Westchester,IL,60154,United States,01/04/2013,Y
2017,23061,Illinois Petroleum Council,400 W. Monroe,Suite 205,Springfield,IL,62704,United States,07/25/2014,Y
2017,20668,Exxon Mobil Corp.,"c/o Nielsen Merksamer, et al.,","2350 Kerner Blvd., Ste. 250",San Rafael,CA,94901,United States,12/19/2013,Y
2017,30641,"Uber Technologies, Inc.","1455 Market Street, 4th Floor",,San Francisco,CA,94103,United States,05/23/2016,Y
2017,16821,Illinois Bankers Association,194 E. Delaware Place,Suite 500,Chicago,IL,60611,United States,01/17/2013,Y
2016,33621,"Mark Fuel, Inc.",1900 South Pulaski,,Chicago,IL,60623,United States,12/21/2016,Y
2017,20441,"Koch Companies Public Sector, LLC and Affiliates",10 E. Doty St.,Suite 703,Madison,WI,53703,United States,11/25/2013,Y
2017,15805,Morgan Stanley & Co. LLC,1585 Broadway,,New York,NY,10036,United States,10/21/2012,Y
2017,24577,Jefferies LLC,520 Madison Avenue,9th Floor,New York,NY,10022,United States,01/16/2015,Y
2017,15807,Morgan Stanley & Co. LLC,1585 Broadway,,New York,NY,10036,United States,10/21/2012,Y
2017,15804,Morgan Stanley & Co. LLC,1585 Broadway,,New York,NY,10036,United States,10/21/2012,Y
2017,16705,"Mesirow Financial, Inc.",353 N. Clark Street,,Chicago,IL,60654,United States,01/15/2013,Y
2017,15803,Morgan Stanley  & Co. LLC,1585 Broadway,,New York,NY,10036,United States,10/21/2012,Y
2017,32101,Passport Systems Inc,70 Treble Cove Road,,N. Billerica,MA,01862,United States,08/23/2016,Y
2017,33601,Best Buy,7601 Penn Avenue S,,Richfield,MN,55423,United States,12/21/2016,Y
2017,33642,JPMorgan Chase Holdings LLC,270 PARK AVENUE,,NEW YORK,NY,10017,United States,12/22/2016,Y
2017,12494,General Growth Properties,"110 N. Wacker Dr., Ste. Basement",,Chicago,IL,60606,United States,,Y
2017,28302,Target Corporation,1000 Nicollet Mall,TPN-1101,Minneapolis,MN,55403,United States,12/23/2015,Y
2017,21422,"JMB Financial Advisors, LLC",900 N. Michigan Ave.,Ste. 850,Chicago,IL,60611,United States,02/05/2014,Y
2017,12497,Water Tower Place LLC,"110 N. Wacker Dr., Ste. Basement",,Chicago,IL,60606,United States,,Y
2017,28303,"Exelon Generation Company, LLC",300 Exelon Way,,Kennett Square,PA,19348,United States,12/23/2015,Y
2017,20682,Presence Health System,200 S. Wacker Drive,Suite 1100,Chicago,IL,60606,United States,12/20/2013,Y
2017,33641,"Wal-Mart Stores, Inc.",702 SW 8th Street,,Bentonville,AR,72716,United States,12/22/2016,Y
2017,29021,General Motors LLC,"25 Massachusetts Avenue, NW",Suite 400,Washington,DC,20001,United States,01/27/2016,Y
2017,27627,Blackhawk Community Ice Rink LLC,680 N Lake Shore Drive,Ste. 1900,Chicago,IL,60611,United States,10/14/2015,Y
2017,17157,"Interstate JCDecaux, LLC",3959 South Morgan St.,,Chicago,IL,60609,United States,01/31/2013,Y
2017,29961,Regal Beloit Corporation,200 State Street,,Beloit,WI,53511,United States,04/12/2016,Y
2017,33661,"Citibank, N.A.","388 Greenwich St., 22nd Flr",,New York,NY,10013,United States,12/22/2016,Y
2017,32402,JAMA Investments II LLC,7155 North Ave,#256,Chicago,IL,60305,United States,09/29/2016,Y
2017,18005,Wendy's Company,1155 Perimeter Center West,12th Flr,Atlanta,GA,30338,United States,04/22/2013,Y
2016,13102,"JCDecaux Chicago, LLC",3 Park Ave. South,,New York,NY,10016,United States,,Y
2017,24700,Hansen Realty Services LLC,2500 W Bradley Place,,Chicago,IL,60618,United States,01/28/2015,Y
2016,33703,Ardagh Metal Beverage USA Inc,8770 W Bryn Mawr Ave,Ste. 800,Chicago,IL,60606,United States,12/22/2016,Y
2017,18001,"JCDecaux North America, Inc","3 Park Avenue, 33rd Floor",,New York,NY,10016,United States,04/22/2013,Y
2017,32401,JAMA 5501 LLC,7155 North Ave,#256,Oak Park,IL,60305,United States,09/29/2016,Y
2016,33702,Ardagh Group,8770 W Bryn Mawr Ave,Ste 800,Chicago,IL,60606,United States,12/22/2016,Y
2017,21421,"ALDI, Inc., an Illinois corporation",197 E Division Rd,,Valparaiso,IN,46383,United States,02/05/2014,Y
2017,11760,Water Tower Place LLC,"110 N. Wacker Dr., Ste. Basement",,Chicago,IL,60606,United States,,Y
2017,12695,Clear Channel Outdoor,4000 S. Morgan St.,,Chicago,IL,60609,United States,,Y
2017,31523,3i Debt Management US LLC,One Grand Central Place,41st Floor,New York,NY,10165,United States,07/15/2016,Y
2016,33701,"Merrill Lynch, Pierce, Fenner & Smith, Inc.",4161 Piedmont Parkway,NC4-105-01-66,Greensboro,NC,27265,United States,12/22/2016,Y
2017,11757,General Growth Properties,"110 N. Wacker Dr., Ste. Basement",,Chicago,IL,60606,United States,,Y
2017,12614,"General Growth Properties, Inc",110 N. Wacker Dr,,Chicago,IL,60606,United States,,Y
2017,17044,United Center Joint Venture,333 W 35th St,,Chicago,IL,60616,United States,01/29/2013,Y
2017,12565,Target Corporation,1000 Nicollet Mall,,Minneapolis,MN,55403,United States,,Y
2017,18004,Wendy's Old Fashioned Hamburgers,1155 Perimeter Center West,12th Flr,Atlanta,GA,30338,United States,04/22/2013,Y
2017,33681,Macquarie Infrastructure and Real Assets Inc.,125 West 55th Street,,New York,NY,10019,United States,12/22/2016,Y
2017,27685,Piper Jaffray & Co,800 Nicollet Mall,Ste. 1000,Minneapolis,MN,55402,United States,10/20/2015,Y
2017,32663,Montparnasse 56 Chicago LLC,875 N Michigan,#3412,Chicago,IL,60611,United States,10/14/2016,Y
2017,30544,Morgan Stanley Infrastructure Inc.,1585 Broadway,,New York,NY,10036,United States,05/18/2016,Y
2017,13735,"General Growth Properties, Inc",110 N. Wacker Dr,,Chicago,IL,60606,United States,,Y
2017,30541,Morgan Stanley Infrastructure Inc.,1585 Broadway,,New York,NY,10036,United States,05/18/2016,Y
2017,26321,Morgan Stanley Investment Management Inc.,522 Fifth Avenue,,New York,NY,10036,United States,06/29/2015,Y
2017,30543,Morgan Stanley Infrastructure Inc.,1585 Broadway,,New York,NY,10036,United States,05/18/2016,Y
2017,33723,"Fidelity Capital Markets, a division of National Financial Services LLC",200 Seaport Boulevard,Z2H,Boston,MA,02210,United States,12/27/2016,Y
2017,33742,"Citibank, N.A.","388 Greenwich St., 22nd Flr",,New York,NY,10013,United States,12/27/2016,Y
2017,21076,Citigroup Global Markets Inc.,388 Greenwich Street,,New York,NY,10013,United States,01/17/2014,Y
,33722,"Fidelity Capital Markets, a division of National Financial Services LLC",200 Seaport Boulevard,Suite 630,Boston,MA,02210,United States,12/27/2016,Y
2017,33743,"Citibank, N.A.","388 Greenwich St., 22nd Flr",,New York,NY,10013,United States,12/27/2016,Y
2017,33741,"Citibank, N.A.","388 Greenwich St., 22nd Flr",,New York,NY,10013,United States,12/27/2016,Y
2017,28784,Citigroup Global Markets Inc.,388 Greenwich Street,,New York,NY,10013,United States,01/19/2016,Y
2017,26461,International Code Counci,"500 New Jersey Avenue, Sixth Floor",,Washington,DC,20001,United States,07/06/2015,Y
2017,33744,"Citibank, N.A.","388 Greenwich St., 22nd Flr",,New York,NY,10013,United States,12/27/2016,Y
,33721,"Fidelity Capital Markets, a division of National Financial Services LLC",200 Seaport Boulevard,Suite 630,Boston,MA,02210,United States,12/27/2016,Y
2017,33021,Pfizer Inc.,c/o 28 Liberty Ship Way,Suite 2815,Sausalito,CA,94965,United States,11/02/2016,Y
2017,23063,Marathon Petroleum Company LP (subsidiaries & affiliates),539 S. Main Street,,Findlay,OH,45840,United States,07/25/2014,Y
2017,33761,Quantum Crossings LLC,"111 E. Wacker Dr., Ste. 990",,Chicago,IL,60601,United States,12/28/2016,Y
2017,13137,"Tri-Angle Fabrication & Body Co., Inc.",1344 W. 43rd St.,,Chicago,Il,60609,United States,,Y
2017,12718,"Quantum Crossings, LLC","111 East Wacker Dr., Ste. 990",,Chicago,IL,60601,United States,,Y
2017,33221,Apple Inc.,c/o Politicom Law LLP,"28 Liberty Ship Way, Suite 2815",Sausalito,CA,94965,United States,11/29/2016,Y
2017,14901,"Quantum Crossings, LLC",111 East Wacker Dr.,Ste. 990,Chicago,IL,60601,United States,08/09/2012,Y
2017,16101,Quantum Crossings LLC,111 E. Wacker Dr.,Suite 990,Chicago,IL,60601,United States,12/21/2012,Y
2017,24482,Marathon Petroleum Company,539 S. Main Street,,Findlay,OH,45840,United States,01/12/2015,Y
2017,28616,Emso Asset Management US LLC,680 Fifth Ave.,Suite 1802,New York,NY,10019,United States,01/13/2016,Y
2017,32001,"Macy's Corporate Services, Inc.",7 W. Seventh Street,,Cincinnati,OH,45202,United States,08/12/2016,Y
2017,12640,KPMG LLP,303 E. Wacker Dr,,Chicago,IL,60601,United States,,Y
2017,22501,KPMG LLP,"Aon Center, 200 E Randolph Dr",Ste 5500,Chicago,IL,60601,United States,06/03/2014,Y
2017,19106,Janus Capital Management LLC,151 Detroit Street,,Denver,CO,80206,United States,07/22/2013,Y
2016,33781,"Rule Transfer IL, Inc.",2211 N. Elston Ave,Ste. 304,Chicago,IL,60614,United States,12/29/2016,Y
2017,21527,American Chemistry Council,"700 2nd St., NE",,Washington,DC,20002,United States,02/20/2014,Y
2016,33801,Joshua Lipton,55 E. Erie St.,,Chicago,IL,60611,United States,12/30/2016,Y
2016,33803,Qumbya Housing Cooperative,4017 S. Michigan,,Chicago,IL,60653,United States,12/30/2016,Y
2017,12114,G & A Construction,1818 W. Peterson,,Chicago,IL,60659,United States,,Y
2016,33804,Merida Rua,3051 W Armitage Ave,,Chicago,IL,60647,United States,12/30/2016,Y
2017,28927,"Brycer, LLC","4355 Weaver Parkway, Ste. 330",,Warrenville,IL,60555,United States,01/26/2016,Y
2017,33821,In-Bev Anheuser Busch,One Busch Place,,St.Louis,MO,63118,United States,12/30/2016,Y
2016,33805,Paul Schrimpf,6575 N Oconto,,Chicago,IL,60631,United States,12/30/2016,Y
2017,16877,FH Paschen,5515 N. East River Road,,Chicago,IL,60656,United States,01/21/2013,Y
2017,33842,Bristol-Myers Squibb Company,"801 Pennsylvania Ave NW, Suite 325",,Washington,DC,20004,United States,01/03/2017,Y
2017,12998,"ZCOF Chicago Hotel, LLC","Two North Riverside Plaza, Ste. 600",,Chicago,IL,60606,United States,,Y
2017,28743,Vequity LLC,400 North State Street,Suite 400,Chicago,IL,60654,United States,01/18/2016,Y
2017,30241,"Miribis of Chicago, LLC",4568 S. Archer Avenue,,Chicago,IL,60632,United States,04/26/2016,Y
2017,28721,"Northside Entertainment Holdings, LLC",3721 N. Clark Street,,Chicago,IL,60613,United States,01/17/2016,Y
2017,19641,Verizon Corporation and Affiliated Companies,1515 Woodfield Road,Suite 1400,Schaumburg,IL,60173,United States,09/05/2013,Y
2017,16945,Loyola University of Chicago,820 N. Michigan Avenue,,Chicago,IL,60611,United States,01/23/2013,Y
2017,33841,Russell Novak,1638 N. Sedgwick,,Chicago,IL,60614,United States,01/03/2017,Y
2017,16870,"United Air Lines, Inc.",233 South Wacker Drive,,Chicago,IL,60606,United States,01/21/2013,Y
2017,16216,McDonald's Corporation,One McDonald's Plaza,,Oak Brook,IL,60523,United States,01/02/2013,Y
2017,28722,HSC Plaza and Building Operations LLC,3721 N. Clark Street,,Chicago,IL,60613,United States,01/17/2016,Y
2017,12943,Motion Picture Association of America,1600 Eye St. NW,,Washington,DC,20006,United States,,Y
2017,16848,"Equity Group Investments, Inc.",2 North Riverside Plaza,,Chicago,IL,60606,United States,01/18/2013,Y
2017,18146,"Chicago Cubs Baseball Club, LLC",1060 W. Addison Street,,Chicago,IL,60613,United States,04/30/2013,Y
2017,16851,The Peoples Gas Light and Coke Company,130 E. Randolph,23rd Floor,Chicago,IL,60601,United States,01/18/2013,Y
2017,11780,Harvestons Securities Inc,"8301 E. Prentice Ave, Ste 305",,Greenwood Village,CO,80111,United States,,Y
2017,16344,Sterling Bay Companies,1040 West Randolph Street,,Chicago,IL,60607,United States,01/07/2013,Y
2017,24221,BP America,1101 New York Avenue NW,Suite 700,Washington,DC,20005,United States,12/03/2014,Y
2017,12992,Legacy Charter School,"4217 W. 18th St., North Bldg",,Chicago,IL,60623,United States,,Y
